Wk,Day,Date,Time,Home,Score,Away,Attendance,Venue,Referee,Match Report,Notes,season,Div
17.0,Wed,2021-01-06,19:00,Beşiktaş,6–0,Rizespor,,Vodafone Arena,Umit Öztürk,Match Report,,21,T1
17.0,Wed,2021-01-06,19:00,Antalyaspor,3–1,Fatih Karagümrük,,Antalya Stadyumu,Hüseyin Göçek,Match Report,,21,T1
17.0,Thu,2021-01-07,19:00,Fenerbahçe,2–1,Alanyaspor,,Ülker Stadyumu Fenerbahçe Şükrü Saracoğl...,Halil Umut Meler,Match Report,,21,T1
,,,,,,,,,,,,21,T1
18.0,Sat,2021-01-09,13:30,Sivasspor,2–1,Gaziantep FK,,Sivas Arena,Mustafa Öğretmenoğlu,Match Report,,21,T1
18.0,Sat,2021-01-09,16:00,Kayserispor,1–0,Yeni Mal'spor,,Kadir Has Şehir Stadı,Erkan Özdamar,Match Report,,21,T1
18.0,Sat,2021-01-09,16:00,Göztepe,0–1,Antalyaspor,,Gürsel Aksel Stadyumu,Mert Güzenge,Match Report,,21,T1
18.0,Sat,2021-01-09,19:00,Galatasaray,6–0,Gençlerbirliği,,Türk Telekom Arena,Halis Özkahya,Match Report,,21,T1
18.0,Sun,2021-01-10,13:30,Fatih Karagümrük,2–1,Konyaspor,,Atatürk Olimpiyat Stadı,Serkan Tokat,Match Report,,21,T1
18.0,Sun,2021-01-10,16:00,Rizespor,1–1,Denizlispor,,Yeni Rize Şehir Stadı,Volkan Bayarslan,Match Report,,21,T1
18.0,Sun,2021-01-10,16:00,Ankaragücü,1–2,Başakşehir,,Eryaman Stadyumu,Tugay Kaan Numanoğlu,Match Report,,21,T1
18.0,Sun,2021-01-10,19:00,Hatayspor,2–2,Beşiktaş,,Antakya Atatürk Stadı,Ali Palabıyık,Match Report,,21,T1
18.0,Mon,2021-01-11,16:00,Erzurum BB,0–3,Fenerbahçe,,Kazım Karabekir Stadyumu,Mete Kalkavan,Match Report,,21,T1
18.0,Mon,2021-01-11,19:00,Alanyaspor,1–2,Kasımpaşa,,Bahçeşehir Okulları Stadyumu,Abdulkadir Bitigen,Match Report,,21,T1
,,,,,,,,,,,,21,T1
19.0,Fri,2021-01-15,19:00,Gençlerbirliği,1–3,Fatih Karagümrük,,Eryaman Stadyumu,Ali Şansalan,Match Report,,21,T1
19.0,Sat,2021-01-16,13:30,Konyaspor,2–3,Göztepe,,Konya Büyükşehir Stadı,Fırat Aydınus,Match Report,,21,T1
19.0,Sat,2021-01-16,16:00,Gaziantep FK,2–1,Kayserispor,,Kalyon Arena,Halil Umut Meler,Match Report,,21,T1
19.0,Sat,2021-01-16,16:00,Başakşehir,1–1,Sivasspor,,Başakşehir Fatih Terim Stadium,Alper Ulusoy,Match Report,,21,T1
19.0,Sat,2021-01-16,19:00,Antalyaspor,1–1,Trabzonspor,,Antalya Stadyumu,Ali Palabıyık,Match Report,,21,T1
19.0,Sun,2021-01-17,13:30,Denizlispor,0–2,Hatayspor,,Denizli Atatürk Stadyumu,Koray Gençerler,Match Report,,21,T1
19.0,Sun,2021-01-17,16:00,Yeni Mal'spor,4–1,Rizespor,,Yeni Malatya Stadyumu,Hüseyin Göçek,Match Report,,21,T1
19.0,Sun,2021-01-17,19:00,Beşiktaş,2–0,Galatasaray,,Vodafone Arena,Cüneyt Çakιr,Match Report,,21,T1
19.0,Mon,2021-01-18,19:00,Kasımpaşa,1–2,Erzurum BB,,Recep Tayyip Erdoğan Stadyumu,Atilla Karaoğlan,Match Report,,21,T1
19.0,Mon,2021-01-18,19:00,Fenerbahçe,3–1,Ankaragücü,,Ülker Stadyumu Fenerbahçe Şükrü Saracoğl...,Arda Kardeşler,Match Report,,21,T1
,,,,,,,,,,,,21,T1
20.0,Tue,2021-01-19,16:00,Göztepe,4–0,Gençlerbirliği,,Gürsel Aksel Stadyumu,Burak Şeker,Match Report,,21,T1
20.0,Tue,2021-01-19,16:00,Kayserispor,2–0,Başakşehir,,Kadir Has Şehir Stadı,Serkan Tokat,Match Report,,21,T1
20.0,Tue,2021-01-19,19:00,Trabzonspor,3–1,Konyaspor,,Şenol Güneş Stadyumu,Abdulkadir Bitigen,Match Report,,21,T1
20.0,Wed,2021-01-20,16:00,Hatayspor,1–2,Yeni Mal'spor,,Antakya Atatürk Stadı,Ramazan Keleş,Match Report,,21,T1
20.0,Wed,2021-01-20,16:00,Rizespor,3–0,Gaziantep FK,,Yeni Rize Şehir Stadı,Halis Özkahya,Match Report,,21,T1
20.0,Wed,2021-01-20,19:00,Galatasaray,6–1,Denizlispor,,Türk Telekom Arena,Suat Arslanboga,Match Report,,21,T1
20.0,Thu,2021-01-21,16:00,Fatih Karagümrük,1–4,Beşiktaş,,Atatürk Olimpiyat Stadı,Mete Kalkavan,Match Report,,21,T1
20.0,Thu,2021-01-21,16:00,Erzurum BB,1–1,Alanyaspor,,Kazım Karabekir Stadyumu,Turgut Doman,Match Report,,21,T1
20.0,Thu,2021-01-21,19:00,Sivasspor,1–1,Fenerbahçe,,Sivas Arena,Yaşar Kemal Uğurlu,Match Report,,21,T1
20.0,Thu,2021-01-21,19:00,Ankaragücü,1–0,Kasımpaşa,,Eryaman Stadyumu,Sarper Baris Saka,Match Report,,21,T1
,,,,,,,,,,,,21,T1
21.0,Sat,2021-01-23,16:00,Gençlerbirliği,1–2,Trabzonspor,,Eryaman Stadyumu,Mustafa Öğretmenoğlu,Match Report,,21,T1
21.0,Sat,2021-01-23,19:00,Başakşehir,1–1,Rizespor,,Başakşehir Fatih Terim Stadium,Umit Öztürk,Match Report,,21,T1
21.0,Sun,2021-01-24,13:30,Konyaspor,0–0,Antalyaspor,,Konya Büyükşehir Stadı,Tugay Kaan Numanoğlu,Match Report,,21,T1
21.0,Sun,2021-01-24,16:00,Yeni Mal'spor,0–1,Galatasaray,,Yeni Malatya Stadyumu,Ali Palabıyık,Match Report,,21,T1
21.0,Sun,2021-01-24,16:00,Denizlispor,1–2,Fatih Karagümrük,,Denizli Atatürk Stadyumu,Erkan Özdamar,Match Report,,21,T1
21.0,Sun,2021-01-24,19:00,Gaziantep FK,1–1,Hatayspor,,Kalyon Arena,Fırat Aydınus,Match Report,,21,T1
21.0,Sun,2021-01-24,19:00,Beşiktaş,2–1,Göztepe,,Vodafone Arena,Ali Şansalan,Match Report,,21,T1
21.0,Mon,2021-01-25,16:00,Kasımpaşa,2–0,Sivasspor,,Recep Tayyip Erdoğan Stadyumu,Mert Güzenge,Match Report,,21,T1
21.0,Mon,2021-01-25,19:00,Alanyaspor,4–3,Ankaragücü,,Bahçeşehir Okulları Stadyumu,Cüneyt Çakιr,Match Report,,21,T1
21.0,Mon,2021-01-25,19:00,Fenerbahçe,3–0,Kayserispor,,Ülker Stadyumu Fenerbahçe Şükrü Saracoğl...,Alper Ulusoy,Match Report,,21,T1
,,,,,,,,,,,,21,T1
22.0,Fri,2021-01-29,16:00,Yeni Mal'spor,0–0,Fatih Karagümrük,,Yeni Malatya Stadyumu,Yasin Kol,Match Report,,21,T1
22.0,Fri,2021-01-29,19:00,Gaziantep FK,1–2,Galatasaray,,Kalyon Arena,Mete Kalkavan,Match Report,,21,T1
22.0,Sat,2021-01-30,13:30,Kasımpaşa,0–1,Kayserispor,,Recep Tayyip Erdoğan Stadyumu,Hüseyin Göçek,Match Report,,21,T1
22.0,Sat,2021-01-30,16:00,Başakşehir,1–5,Hatayspor,,Başakşehir Fatih Terim Stadium,Cüneyt Çakιr,Match Report,,21,T1
22.0,Sat,2021-01-30,19:00,Fenerbahçe,1–0,Rizespor,,Ülker Stadyumu Fenerbahçe Şükrü Saracoğl...,Abdulkadir Bitigen,Match Report,,21,T1
22.0,Sun,2021-01-31,13:30,Erzurum BB,1–0,Ankaragücü,,Kazım Karabekir Stadyumu,Umit Öztürk,Match Report,,21,T1
22.0,Sun,2021-01-31,16:00,Denizlispor,2–1,Göztepe,,Denizli Atatürk Stadyumu,Sarper Baris Saka,Match Report,,21,T1
22.0,Sun,2021-01-31,16:00,Gençlerbirliği,0–1,Antalyaspor,,Eryaman Stadyumu,Bahattin Şimşek,Match Report,,21,T1
22.0,Sun,2021-01-31,16:00,Alanyaspor,3–1,Sivasspor,,Bahçeşehir Okulları Stadyumu,Zorbay Küçük,Match Report,,21,T1
22.0,Sun,2021-01-31,19:00,Beşiktaş,1–2,Trabzonspor,,Vodafone Arena,Halil Umut Meler,Match Report,,21,T1
,,,,,,,,,,,,21,T1
23.0,Tue,2021-02-02,16:00,Hatayspor,1–2,Fenerbahçe,,Antakya Atatürk Stadı,Suat Arslanboga,Match Report,,21,T1
23.0,Tue,2021-02-02,19:00,Rizespor,1–1,Kasımpaşa,,Yeni Rize Şehir Stadı,Serkan Tokat,Match Report,,21,T1
23.0,Tue,2021-02-02,19:00,Galatasaray,3–0,Başakşehir,,Türk Telekom Arena,Arda Kardeşler,Match Report,,21,T1
23.0,Wed,2021-02-03,13:30,Sivasspor,0–0,Erzurum BB,,Sivas Arena,Fırat Aydınus,Match Report,,21,T1
23.0,Wed,2021-02-03,16:00,Kayserispor,1–1,Alanyaspor,,Kadir Has Şehir Stadı,Atilla Karaoğlan,Match Report,,21,T1
23.0,Wed,2021-02-03,16:00,Fatih Karagümrük,2–0,Gaziantep FK,,Atatürk Olimpiyat Stadı,Ali Palabıyık,Match Report,,21,T1
23.0,Wed,2021-02-03,19:00,Konyaspor,0–0,Gençlerbirliği,,Konya Büyükşehir Stadı,Özgür Yankaya,Match Report,,21,T1
23.0,Wed,2021-02-03,19:00,Antalyaspor,1–1,Beşiktaş,,Antalya Stadyumu,Alper Ulusoy,Match Report,,21,T1
23.0,Thu,2021-02-04,16:00,Göztepe,2–2,Yeni Mal'spor,,Gürsel Aksel Stadyumu,Turgut Doman,Match Report,,21,T1
23.0,Thu,2021-02-04,19:00,Trabzonspor,1–0,Denizlispor,,Şenol Güneş Stadyumu,Tugay Kaan Numanoğlu,Match Report,,21,T1
,,,,,,,,,,,,21,T1
24.0,Sat,2021-02-06,13:30,Kasımpaşa,1–4,Hatayspor,,Recep Tayyip Erdoğan Stadyumu,Bahattin Şimşek,Match Report,,21,T1
24.0,Sat,2021-02-06,16:00,Alanyaspor,2–1,Rizespor,,Bahçeşehir Okulları Stadyumu,Mete Kalkavan,Match Report,,21,T1
24.0,Sat,2021-02-06,16:00,Başakşehir,0–1,Fatih Karagümrük,,Başakşehir Fatih Terim Stadium,Halil Umut Meler,Match Report,,21,T1
24.0,Sat,2021-02-06,19:00,Fenerbahçe,0–1,Galatasaray,,Ülker Stadyumu Fenerbahçe Şükrü Saracoğl...,Cüneyt Çakιr,Match Report,,21,T1
24.0,Sun,2021-02-07,13:30,Erzurum BB,1–1,Kayserispor,,Kazım Karabekir Stadyumu,Yaşar Kemal Uğurlu,Match Report,,21,T1
24.0,Sun,2021-02-07,16:00,Ankaragücü,1–4,Sivasspor,,Eryaman Stadyumu,Burak Şeker,Match Report,,21,T1
24.0,Sun,2021-02-07,16:00,Denizlispor,1–1,Antalyaspor,,Denizli Atatürk Stadyumu,Zorbay Küçük,Match Report,,21,T1
24.0,Sun,2021-02-07,19:00,Beşiktaş,1–0,Konyaspor,,Vodafone Arena,Halis Özkahya,Match Report,,21,T1
24.0,Mon,2021-02-08,16:00,Gaziantep FK,2–0,Göztepe,,Kalyon Arena,Volkan Bayarslan,Match Report,,21,T1
24.0,Mon,2021-02-08,19:00,Yeni Mal'spor,0–2,Trabzonspor,,Yeni Malatya Stadyumu,Erkan Özdamar,Match Report,,21,T1
,,,,,,,,,,,,21,T1
25.0,Fri,2021-02-12,19:00,Rizespor,0–2,Erzurum BB,,Yeni Rize Şehir Stadı,Cüneyt Çakιr,Match Report,,21,T1
25.0,Sat,2021-02-13,13:30,Kayserispor,0–0,Ankaragücü,,Kadir Has Şehir Stadı,Halil Umut Meler,Match Report,,21,T1
25.0,Sat,2021-02-13,16:00,Trabzonspor,1–0,Gaziantep FK,,Şenol Güneş Stadyumu,Zorbay Küçük,Match Report,,21,T1
25.0,Sat,2021-02-13,19:00,Fatih Karagümrük,1–2,Fenerbahçe,,Atatürk Olimpiyat Stadı,Halis Özkahya,Match Report,,21,T1
25.0,Sun,2021-02-14,13:30,Konyaspor,2–0,Denizlispor,,Konya Büyükşehir Stadı,Hüseyin Göçek,Match Report,,21,T1
25.0,Sun,2021-02-14,16:00,Galatasaray,2–1,Kasımpaşa,,Türk Telekom Arena,Erkan Özdamar,Match Report,,21,T1
25.0,Sun,2021-02-14,16:00,Hatayspor,0–0,Alanyaspor,,Antakya Atatürk Stadı,Turgut Doman,Match Report,,21,T1
25.0,Sun,2021-02-14,16:00,Göztepe,2–1,Başakşehir,,Gürsel Aksel Stadyumu,Umit Öztürk,Match Report,,21,T1
25.0,Mon,2021-02-15,16:00,Gençlerbirliği,0–3,Beşiktaş,,Eryaman Stadyumu,Yaşar Kemal Uğurlu,Match Report,,21,T1
25.0,Mon,2021-02-15,19:00,Antalyaspor,1–1,Yeni Mal'spor,,Antalya Stadyumu,Serkan Tokat,Match Report,,21,T1
,,,,,,,,,,,,21,T1
26.0,Fri,2021-02-19,19:00,Başakşehir,0–1,Trabzonspor,,Başakşehir Fatih Terim Stadium,Halil Umut Meler,Match Report,,21,T1
26.0,Sat,2021-02-20,13:30,Kasımpaşa,3–2,Fatih Karagümrük,,Recep Tayyip Erdoğan Stadyumu,Yaşar Kemal Uğurlu,Match Report,,21,T1
26.0,Sat,2021-02-20,16:00,Yeni Mal'spor,2–3,Konyaspor,,Yeni Malatya Stadyumu,Sarper Baris Saka,Match Report,,21,T1
26.0,Sat,2021-02-20,16:00,Denizlispor,1–0,Gençlerbirliği,,Denizli Atatürk Stadyumu,Tugay Kaan Numanoğlu,Match Report,,21,T1
26.0,Sat,2021-02-20,19:00,Alanyaspor,0–1,Galatasaray,,Bahçeşehir Okulları Stadyumu,Zorbay Küçük,Match Report,,21,T1
26.0,Sun,2021-02-21,13:30,Erzurum BB,1–3,Hatayspor,,Kazım Karabekir Stadyumu,Serkan Tokat,Match Report,,21,T1
26.0,Sun,2021-02-21,16:00,Sivasspor,2–0,Kayserispor,,Sivas Arena,Ali Şansalan,Match Report,,21,T1
26.0,Sun,2021-02-21,16:00,Gaziantep FK,0–0,Antalyaspor,,Kalyon Arena,Arda Kardeşler,Match Report,,21,T1
26.0,Sun,2021-02-21,19:00,Fenerbahçe,0–1,Göztepe,,Ülker Stadyumu Fenerbahçe Şükrü Saracoğl...,Hüseyin Göçek,Match Report,,21,T1
26.0,Mon,2021-02-22,19:00,Ankaragücü,1–1,Rizespor,,Eryaman Stadyumu,Halis Özkahya,Match Report,,21,T1
,,,,,,,,,,,,21,T1
27.0,Fri,2021-02-26,16:00,Konyaspor,0–0,Gaziantep FK,,Konya Büyükşehir Stadı,Erkan Özdamar,Match Report,,21,T1
27.0,Fri,2021-02-26,16:00,Gençlerbirliği,1–1,Yeni Mal'spor,,Eryaman Stadyumu,Alper Ulusoy,Match Report,,21,T1
27.0,Fri,2021-02-26,19:00,Beşiktaş,3–0,Denizlispor,,Vodafone Arena,Cüneyt Çakιr,Match Report,,21,T1
27.0,Sat,2021-02-27,13:30,Fatih Karagümrük,2–0,Alanyaspor,,Atatürk Olimpiyat Stadı,Volkan Bayarslan,Match Report,,21,T1
27.0,Sat,2021-02-27,13:30,Hatayspor,4–1,Ankaragücü,,Antakya Atatürk Stadı,Atilla Karaoğlan,Match Report,,21,T1
27.0,Sat,2021-02-27,16:00,Rizespor,0–0,Sivasspor,,Yeni Rize Şehir Stadı,Özgür Yankaya,Match Report,,21,T1
27.0,Sat,2021-02-27,16:00,Antalyaspor,0–0,Başakşehir,,Antalya Stadyumu,Fırat Aydınus,Match Report,,21,T1
27.0,Sat,2021-02-27,19:00,Galatasaray,2–0,Erzurum BB,,Türk Telekom Arena,Mete Kalkavan,Match Report,,21,T1
27.0,Sun,2021-02-28,16:00,Göztepe,1–0,Kasımpaşa,,Gürsel Aksel Stadyumu,Suat Arslanboga,Match Report,,21,T1
27.0,Sun,2021-02-28,19:00,Trabzonspor,0–1,Fenerbahçe,,Şenol Güneş Stadyumu,Yaşar Kemal Uğurlu,Match Report,,21,T1
,,,,,,,,,,,,21,T1
28.0,Tue,2021-03-02,16:00,Gaziantep FK,2–1,Gençlerbirliği,,Kalyon Arena,Bahattin Şimşek,Match Report,,21,T1
28.0,Tue,2021-03-02,19:00,Yeni Mal'spor,0–1,Beşiktaş,,Yeni Malatya Stadyumu,Halis Özkahya,Match Report,,21,T1
28.0,Wed,2021-03-03,13:30,Erzurum BB,2–2,Fatih Karagümrük,,Kazım Karabekir Stadyumu,Ali Şansalan,Match Report,,21,T1
28.0,Wed,2021-03-03,16:00,Sivasspor,1–1,Hatayspor,,Sivas Arena,Mustafa Öğretmenoğlu,Match Report,,21,T1
28.0,Wed,2021-03-03,16:00,Başakşehir,1–1,Konyaspor,,Başakşehir Fatih Terim Stadium,Ali Palabıyık,Match Report,,21,T1
28.0,Wed,2021-03-03,19:00,Ankaragücü,2–1,Galatasaray,,Eryaman Stadyumu,Halil Umut Meler,Match Report,,21,T1
28.0,Wed,2021-03-03,19:00,Kayserispor,2–1,Rizespor,,Kadir Has Şehir Stadı,Hüseyin Göçek,Match Report,,21,T1
28.0,Thu,2021-03-04,16:00,Alanyaspor,1–1,Göztepe,,Bahçeşehir Okulları Stadyumu,Tugay Kaan Numanoğlu,Match Report,,21,T1
28.0,Thu,2021-03-04,16:00,Kasımpaşa,1–2,Trabzonspor,,Recep Tayyip Erdoğan Stadyumu,Abdulkadir Bitigen,Match Report,,21,T1
28.0,Thu,2021-03-04,19:00,Fenerbahçe,1–1,Antalyaspor,,Ülker Stadyumu Fenerbahçe Şükrü Saracoğl...,Umit Öztürk,Match Report,,21,T1
,,,,,,,,,,,,21,T1
29.0,Sat,2021-03-06,16:00,Denizlispor,3–2,Yeni Mal'spor,,Denizli Atatürk Stadyumu,Arda Kardeşler,Match Report,,21,T1
29.0,Sat,2021-03-06,19:00,Beşiktaş,2–1,Gaziantep FK,,Vodafone Arena,Mete Kalkavan,Match Report,,21,T1
29.0,Sun,2021-03-07,13:30,Fatih Karagümrük,0–1,Ankaragücü,,Atatürk Olimpiyat Stadı,Halis Özkahya,Match Report,,21,T1
29.0,Sun,2021-03-07,16:00,Gençlerbirliği,0–1,Başakşehir,,Eryaman Stadyumu,Özgür Yankaya,Match Report,,21,T1
29.0,Sun,2021-03-07,16:00,Hatayspor,1–3,Kayserispor,,Antakya Atatürk Stadı,Yaşar Kemal Uğurlu,Match Report,,21,T1
29.0,Sun,2021-03-07,19:00,Galatasaray,2–2,Sivasspor,,Türk Telekom Arena,Ali Şansalan,Match Report,,21,T1
29.0,Mon,2021-03-08,16:00,Trabzonspor,1–3,Alanyaspor,,Şenol Güneş Stadyumu,Suat Arslanboga,Match Report,,21,T1
29.0,Mon,2021-03-08,16:00,Antalyaspor,1–1,Kasımpaşa,,Antalya Stadyumu,Serkan Tokat,Match Report,,21,T1
29.0,Mon,2021-03-08,19:00,Göztepe,3–1,Erzurum BB,,Gürsel Aksel Stadyumu,Zorbay Küçük,Match Report,,21,T1
29.0,Mon,2021-03-08,19:00,Konyaspor,0–3,Fenerbahçe,,Konya Büyükşehir Stadı,Fırat Aydınus,Match Report,,21,T1
,,,,,,,,,,,,21,T1
30.0,Fri,2021-03-12,19:00,Başakşehir,2–3,Beşiktaş,,Başakşehir Fatih Terim Stadium,Cüneyt Çakιr,Match Report,,21,T1
30.0,Sat,2021-03-13,13:30,Sivasspor,1–0,Fatih Karagümrük,,Sivas Arena,Halil Umut Meler,Match Report,,21,T1
30.0,Sat,2021-03-13,16:00,Rizespor,1–0,Hatayspor,,Yeni Rize Şehir Stadı,Suat Arslanboga,Match Report,,21,T1
30.0,Sat,2021-03-13,16:00,Alanyaspor,4–0,Antalyaspor,,Bahçeşehir Okulları Stadyumu,Sarper Baris Saka,Match Report,,21,T1
30.0,Sat,2021-03-13,19:00,Kayserispor,0–3,Galatasaray,,Kadir Has Şehir Stadı,Halis Özkahya,Match Report,,21,T1
30.0,Sun,2021-03-14,13:30,Ankaragücü,3–0,Göztepe,,Eryaman Stadyumu,Hüseyin Göçek,Match Report,,21,T1
30.0,Sun,2021-03-14,16:00,Erzurum BB,0–0,Trabzonspor,,Kazım Karabekir Stadyumu,Ali Palabıyık,Match Report,,21,T1
30.0,Sun,2021-03-14,16:00,Gaziantep FK,2–0,Denizlispor,,Kalyon Arena,Atilla Karaoğlan,Match Report,,21,T1
30.0,Sun,2021-03-14,19:00,Fenerbahçe,1–2,Gençlerbirliği,,Ülker Stadyumu Fenerbahçe Şükrü Saracoğl...,Abdulkadir Bitigen,Match Report,,21,T1
30.0,Mon,2021-03-15,19:00,Kasımpaşa,1–1,Konyaspor,,Recep Tayyip Erdoğan Stadyumu,Volkan Bayarslan,Match Report,,21,T1
,,,,,,,,,,,,21,T1
31.0,Fri,2021-03-19,16:00,Fatih Karagümrük,3–0,Kayserispor,,Atatürk Olimpiyat Stadı,Bahattin Şimşek,Match Report,,21,T1
31.0,Fri,2021-03-19,19:00,Galatasaray,3–4,Rizespor,,Türk Telekom Arena,Volkan Bayarslan,Match Report,,21,T1
31.0,Sat,2021-03-20,13:30,Gençlerbirliği,2–1,Kasımpaşa,,Eryaman Stadyumu,Arda Kardeşler,Match Report,,21,T1
31.0,Sat,2021-03-20,16:00,Göztepe,3–5,Sivasspor,,Gürsel Aksel Stadyumu,Yasin Kol,Match Report,,21,T1
31.0,Sat,2021-03-20,16:00,Yeni Mal'spor,2–2,Gaziantep FK,,Yeni Malatya Stadyumu,Mert Güzenge,Match Report,,21,T1
31.0,Sat,2021-03-20,19:00,Trabzonspor,4–1,Ankaragücü,,Şenol Güneş Stadyumu,Zorbay Küçük,Match Report,,21,T1
31.0,Sun,2021-03-21,13:30,Konyaspor,1–0,Alanyaspor,,Konya Büyükşehir Stadı,Koray Gençerler,Match Report,,21,T1
31.0,Sun,2021-03-21,13:30,Antalyaspor,3–1,Erzurum BB,,Antalya Stadyumu,Erkan Özdamar,Match Report,,21,T1
31.0,Sun,2021-03-21,16:00,Denizlispor,0–0,Başakşehir,,Denizli Atatürk Stadyumu,Tugay Kaan Numanoğlu,Match Report,,21,T1
31.0,Sun,2021-03-21,19:00,Beşiktaş,1–1,Fenerbahçe,,Vodafone Arena,Halil Umut Meler,Match Report,,21,T1
,,,,,,,,,,,,21,T1
32.0,Sat,2021-04-03,13:30,Kayserispor,1–1,Göztepe,,Kadir Has Şehir Stadı,Burak Şeker,Match Report,,21,T1
32.0,Sat,2021-04-03,16:00,Rizespor,0–0,Fatih Karagümrük,,Yeni Rize Şehir Stadı,Umit Öztürk,Match Report,,21,T1
32.0,Sat,2021-04-03,16:00,Sivasspor,0–0,Trabzonspor,,Sivas Arena,Mete Kalkavan,Match Report,,21,T1
32.0,Sat,2021-04-03,19:00,Hatayspor,3–0,Galatasaray,,Antakya Atatürk Stadı,Abdulkadir Bitigen,Match Report,,21,T1
32.0,Sun,2021-04-04,13:30,Erzurum BB,1–2,Konyaspor,,Kazım Karabekir Stadyumu,Sarper Baris Saka,Match Report,,21,T1
32.0,Sun,2021-04-04,16:00,Alanyaspor,1–2,Gençlerbirliği,,Bahçeşehir Okulları Stadyumu,Ali Şansalan,Match Report,,21,T1
32.0,Sun,2021-04-04,16:00,Ankaragücü,1–0,Antalyaspor,,Eryaman Stadyumu,Ali Palabıyık,Match Report,,21,T1
32.0,Sun,2021-04-04,16:00,Başakşehir,3–1,Yeni Mal'spor,,Başakşehir Fatih Terim Stadium,Yaşar Kemal Uğurlu,Match Report,,21,T1
32.0,Sun,2021-04-04,19:00,Kasımpaşa,1–0,Beşiktaş,,Recep Tayyip Erdoğan Stadyumu,Halil Umut Meler,Match Report,,21,T1
32.0,Mon,2021-04-05,19:00,Fenerbahçe,1–0,Denizlispor,,Ülker Stadyumu Fenerbahçe Şükrü Saracoğl...,Cüneyt Çakιr,Match Report,,21,T1
,,,,,,,,,,,,21,T1
33.0,Tue,2021-04-06,16:00,Göztepe,2–0,Rizespor,,Gürsel Aksel Stadyumu,Mustafa Öğretmenoğlu,Match Report,,21,T1
33.0,Tue,2021-04-06,16:00,Fatih Karagümrük,1–0,Hatayspor,,Atatürk Olimpiyat Stadı,Volkan Bayarslan,Match Report,,21,T1
33.0,Tue,2021-04-06,19:00,Trabzonspor,1–1,Kayserispor,,Şenol Güneş Stadyumu,Atilla Karaoğlan,Match Report,,21,T1
33.0,Wed,2021-04-07,16:00,Gençlerbirliği,1–1,Erzurum BB,,Eryaman Stadyumu,Suat Arslanboga,Match Report,,21,T1
33.0,Wed,2021-04-07,16:00,Konyaspor,1–1,Ankaragücü,,Konya Büyükşehir Stadı,Arda Kardeşler,Match Report,,21,T1
33.0,Wed,2021-04-07,19:00,Beşiktaş,3–0,Alanyaspor,,Vodafone Arena,Umit Öztürk,Match Report,,21,T1
33.0,Wed,2021-04-07,19:00,Antalyaspor,2–4,Sivasspor,,Antalya Stadyumu,Özgür Yankaya,Match Report,,21,T1
33.0,Thu,2021-04-08,16:00,Gaziantep FK,2–0,Başakşehir,,Kalyon Arena,Abdulkadir Bitigen,Match Report,,21,T1
33.0,Thu,2021-04-08,16:00,Denizlispor,1–1,Kasımpaşa,,Denizli Atatürk Stadyumu,Alper Ulusoy,Match Report,,21,T1
33.0,Thu,2021-04-08,19:00,Yeni Mal'spor,1–1,Fenerbahçe,,Yeni Malatya Stadyumu,Halis Özkahya,Match Report,,21,T1
,,,,,,,,,,,,21,T1
34.0,Sat,2021-04-10,13:30,Hatayspor,2–3,Göztepe,,Antakya Atatürk Stadı,Erkan Özdamar,Match Report,,21,T1
34.0,Sat,2021-04-10,16:00,Rizespor,0–0,Trabzonspor,,Yeni Rize Şehir Stadı,Cüneyt Çakιr,Match Report,,21,T1
34.0,Sat,2021-04-10,19:00,Galatasaray,1–1,Fatih Karagümrük,,Türk Telekom Arena,Ali Palabıyık,Match Report,,21,T1
34.0,Sun,2021-04-11,13:30,Sivasspor,3–1,Konyaspor,,Sivas Arena,Zorbay Küçük,Match Report,,21,T1
34.0,Sun,2021-04-11,16:00,Kayserispor,0–1,Antalyaspor,,Kadir Has Şehir Stadı,Tugay Kaan Numanoğlu,Match Report,,21,T1
34.0,Sun,2021-04-11,16:00,Ankaragücü,2–1,Gençlerbirliği,,Eryaman Stadyumu,Serkan Tokat,Match Report,,21,T1
34.0,Sun,2021-04-11,19:00,Erzurum BB,2–4,Beşiktaş,,Kazım Karabekir Stadyumu,Yaşar Kemal Uğurlu,Match Report,,21,T1
34.0,Mon,2021-04-12,16:00,Kasımpaşa,0–0,Yeni Mal'spor,,Recep Tayyip Erdoğan Stadyumu,Bahattin Şimşek,Match Report,,21,T1
34.0,Mon,2021-04-12,19:00,Alanyaspor,3–2,Denizlispor,,Bahçeşehir Okulları Stadyumu,Yasin Kol,Match Report,,21,T1
34.0,Mon,2021-04-12,19:00,Fenerbahçe,3–1,Gaziantep FK,,Ülker Stadyumu Fenerbahçe Şükrü Saracoğl...,Mete Kalkavan,Match Report,,21,T1
,,,,,,,,,,,,21,T1
35.0,Fri,2021-04-16,16:00,Konyaspor,0–0,Kayserispor,,Konya Büyükşehir Stadı,Ali Şansalan,Match Report,,21,T1
35.0,Fri,2021-04-16,16:00,Gençlerbirliği,2–3,Sivasspor,,Eryaman Stadyumu,Umit Öztürk,Match Report,,21,T1
35.0,Fri,2021-04-16,19:00,Beşiktaş,2–2,Ankaragücü,,Vodafone Arena,Halis Özkahya,Match Report,,21,T1
35.0,Fri,2021-04-16,19:00,Antalyaspor,2–3,Rizespor,,Antalya Stadyumu,Suat Arslanboga,Match Report,,21,T1
