Round,Wk,Day,Date,Time,Home,Score,Away,Attendance,Venue,Referee,Match Report,Notes,season,Div
Regular season,17.0,Fri,2017-12-08,18:30,Braunschweig,0–0,Holstein Kiel,21075.0,Eintracht-Stadion,Benedikt Kempkes,Match Report,,18,D2
Regular season,17.0,Fri,2017-12-08,18:30,Erzgebirge Aue,1–0,Darmstadt 98,7000.0,Sparkassen-Erzgebirgsstadion,Florian Heft,Match Report,,18,D2
Regular season,17.0,Sat,2017-12-09,13:00,Greuther Fürth,1–0,Heidenheim,6965.0,Sportpark Ronhof Thomas Sommer,Alexander Sather,Match Report,,18,D2
Regular season,17.0,Sat,2017-12-09,13:00,Jahn R'burg,0–1,Bochum,7285.0,Continental Arena,Martin Thomsen,Match Report,,18,D2
Regular season,17.0,Sat,2017-12-09,13:00,Union Berlin,0–1,Dresden,22012.0,Stadion An der Alten Försterei,Bastian Dankert,Match Report,,18,D2
Regular season,17.0,Sun,2017-12-10,13:30,St. Pauli,2–2,MSV Duisburg,29546.0,Millerntor-Stadion,Christian Dietz,Match Report,,18,D2
Regular season,17.0,Sun,2017-12-10,13:30,Sandhausen,3–1,Arminia,4354.0,Hardtwaldstadion,Christof Günsch,Match Report,,18,D2
Regular season,17.0,Sun,2017-12-10,13:30,Kaiserslautern,1–1,Ingolstadt 04,16074.0,Fritz-Walter-Stadion,Matthias Jöllenbeck,Match Report,,18,D2
Regular season,17.0,Mon,2017-12-11,20:30,Düsseldorf,0–2,Nürnberg,22248.0,Merkur Spielarena,René Rohde,Match Report,,18,D2
,,,,,,,,,,,,,18,D2
Regular season,18.0,Fri,2017-12-15,18:30,Braunschweig,0–1,Düsseldorf,19725.0,Eintracht-Stadion,Patrick Alt,Match Report,,18,D2
Regular season,18.0,Fri,2017-12-15,18:30,Union Berlin,1–2,Ingolstadt 04,20000.0,Stadion An der Alten Försterei,Martin Petersen,Match Report,,18,D2
Regular season,18.0,Sat,2017-12-16,13:00,Jahn R'burg,3–2,Arminia,7137.0,Continental Arena,Lasse Koslowski,Match Report,,18,D2
Regular season,18.0,Sat,2017-12-16,13:00,Erzgebirge Aue,1–1,Heidenheim,6500.0,Sparkassen-Erzgebirgsstadion,Sascha Stegemann,Match Report,,18,D2
Regular season,18.0,Sat,2017-12-16,13:00,Kaiserslautern,1–1,Nürnberg,19790.0,Fritz-Walter-Stadion,Christof Günsch,Match Report,,18,D2
Regular season,18.0,Sun,2017-12-17,13:30,MSV Duisburg,2–0,Dresden,14792.0,Schauinsland-Reisen-Arena,Robert Schröder,Match Report,,18,D2
Regular season,18.0,Sun,2017-12-17,13:30,Greuther Fürth,1–1,Darmstadt 98,8210.0,Sportpark Ronhof Thomas Sommer,Tobias Reichel,Match Report,,18,D2
Regular season,18.0,Sun,2017-12-17,13:30,Sandhausen,3–1,Holstein Kiel,4829.0,Hardtwaldstadion,Thorben Siewer,Match Report,,18,D2
Regular season,18.0,Mon,2017-12-18,20:30,St. Pauli,2–1,Bochum,29005.0,Millerntor-Stadion,Bibiana Steinhaus,Match Report,,18,D2
,,,,,,,,,,,,,18,D2
